ID;Key
1813;nyssa
1814;stephane
1815;abonouteichos
1816;karambis
1817;zoropassos
1818;ouenasa
1819;amaseia
1820;odogra
1821;phazemon
1822;etonia
1823;diakopa
1824;andrapa
1825;taouion
1826;pteria_pontias
1827;sakorsa
1828;domanion
1829;blaine
1830;lindos
1831;pimolisa
1832;saralos
1833;dazimon
1834;zela
1835;delos
1836;pteria
1837;euchaita
1838;pleuramis
1839;karana_1
1840;ouerisa
1841;posdala
1842;zara
1843;kamisa
1844;talaura
1845;phiara
1846;pedachthoe
1847;bithias
1848;zoana
1849;tonosa
1850;goundousa
1851;euspena
1852;sinispora
1853;kiakis
1854;melitia
1855;gareina
1856;anzita
1857;hierapolis_sophenias
1858;daskousa
1859;arca_1
1860;perrhe
1861;zizoatra
1862;adatha
1863;nastae
1864;singa
1865;miasena
1866;korne
1867;markash
1868;tyba
1869;rhabaine
1870;amanian_gates
1871;syrian_gates_0
1872;panhormos
1873;erana
1874;oiniandos
1875;kastabala
1876;physkos
1877;anazarbos
1878;pindenisson
1879;aigaiai
1880;mopsouestia
1881;mallos
1882;adana
1883;tarsus
1884;syme
1885;selge
1886;dalanda
1887;soloi_1
1888;podandus
1889;magarsa
1890;holmoi
1891;karnalis
1892;elaioussa
1893;dasmenda
1894;olbe
1895;oulnia
1896;ninika
1897;kelenderis
1898;gauraina
1899;malandara
1900;sasima
1901;anemourion
1902;kodouzalaba
1903;andros
1904;selinous_kilikias
1905;korakesion
1906;lairtes
1907;agranai
1908;kolybrassos
1909;sibora
1910;side
1911;sillyon
1912;kamoulianai
1913;sakoena
1914;perta
1915;paros
1916;kanna
1917;lakaine
1918;homonadeis
1919;isaura
1920;ouasada
1921;amblada
1922;misteia
1923;soanda
1924;pappa
1925;tymbriada
1926;anaboura
1927;tityassos
1928;tyita
1929;phouphagena
1930;mordiaion
1931;adada
1932;seiousa
1933;konane
1934;iconium
1935;baris
1936;apamea_cibotus
1937;euphorbion
1938;ardistama
1939;prymnessos
1940;cybistra
1941;synnada
1942;peltai
1943;sanaos
1944;lounda
1945;colossae
1946;hierapolis
1947;apollonia_maiandrou
1948;diospolis_lykou
1949;sagalassos
1950;derbe
1951;tyana
1952;aphrodisias
1953;saleia_salbakes
1954;garsaura
1955;thebasa
1956;tabai
1957;kidrama
1958;kibyra
1959;takina
1960;lagbe
1961;olbasa
1962;athymbra
1963;harpasa
1964;milos
1965;lystra
1966;tralles
1967;alabanda
1968;alexandreia_pros_to_latmo
1969;magnesia_pros_maiandro
1970;kos
1971;soatra
1972;priene
1973;miletos
1974;samos
1975;barata
1976;kokousos
1977;mylasa
1978;salambriai
1979;baka
1980;stratonikeia
1981;halikarnassos
1982;ariaramneia
1983;kabassos
1984;thera_karias
1985;idyma
1986;pogla
1987;knidos
1988;kremna
1989;kaunos
1990;oinoanda
1991;podalia
1992;telmessos
1993;tlos
1994;arabissos
1995;xanthos
1996;astypalaia
1997;boubon
1998;patara
1999;tanadaris
2000;deventiasteno
2001;fortis_vallum
2002;herakleous_akron
2003;isca_dumnoniorum
2004;nemetia
2005;iscalis
2006;olconum
2007;durnovaria
2008;lindinis
2009;aquae_sulis
2010;vindocladia
2011;sorviodunum
2012;cunetio
2013;venta
2014;vectis
2015;leucomagus
2016;calleva
2017;noviomagus_durotrigiorum
2018;pontes
2019;novus_portus
2020;anderitum
2021;durovernum
2022;londinium
2023;vagniacis
2024;abona
2025;verluccio
2026;durocornovium
2027;verulamium
2028;camulodunum
2029;combretovium
2030;sinomagus
2031;branodunum
2032;venta_icenorum
2033;garrianonum
2034;camboritum
2035;bramulovium
2036;aspallitorum
2037;denevia
2038;noviomagus
2039;corinium
2040;glevum
2041;alavna
2042;vindomis
2043;magiovinium
2044;lactodorum
2045;bannaventa
2046;mediolanum_0
2047;deva
2048;alauna
2049;vertis
2050;condate_ordovicia
2051;duroliponte
2052;durovigutum
2053;durobrivae
2054;ratae
2055;manduessedum
2056;letocetum
2057;bannovallum
2058;lindum
2059;viroconium
2060;savicum
2061;dorn
2062;vernemetum
2063;causennae
2064;salinae_cornoviorum
2065;derbentio
2066;aquae_arnemetiae
2067;danum
2068;petuaria
2069;lagentium
2070;mamucium
2071;coccium
2072;bremetennacum
2073;portus_setantiorum
2074;verbeia
2075;eboracum
2076;derventio
2077;isurium
2078;cataractonium
2079;dictium
2080;calunium
2081;galava
2082;gabrosentum
2083;luguvalium
2084;brocavum
2085;vinovia
2086;fanum_cocidi
2087;vindolava
2088;virosidum
2089;habitancum
2090;bremenium
2091;blatobulgium
2092;burrium
2093;bornium
2094;nidum
2095;moridunum
2096;dolaucothi
2097;cicucium
2098;gobannium
2099;oktapitaron_akron
2100;magnis
2101;bravonium
2102;levobrinta
2103;carona
2104;ganganon_akron
2105;seguntium
2106;canovium
2107;plaenium
2108;manavia
2109;novantae
2110;selgovae
2111;otadini
2112;damnonii
2113;trimontium
2114;veluniate
2115;venicones
2116;taexali
2117;epidii
2118;creones_boreales
2119;carnonacae
2120;caledonii
2121;caereni
2122;cornavii
2123;vacomagi
2124;lindon
2125;taixalon_akron
2126;epidion_akron
2127;malaios
2128;scitis
2129;dumna_borealis
2130;dumna_australis
2131;ouirouedroum_akron
2132;orcades
2133;pinnata_castra
2134;coriallum
2135;aluna
2136;crouciaconnum
2137;cosedia
2138;augustodurum
2139;cerisiacum
2140;ingena
2141;reginca
2142;fanum_martis
2143;condate_redonum
2144;sipia
2145;dolus
2146;matriniaca
2147;duretie
2148;dariorigum
2149;sulis
2150;vorgium
2151;vorganium
2152;gesoscribate
2153;grannona
2154;pollicum
2155;agritore
2156;coriosolitum
2157;osismetum
2158;tregoritum
2159;goelloria
2160;leonitia
2161;ivernia
2162;usdia_occidentalis
2163;velaboria_australis
2164;brigantia_borealis
2165;coriondia_borealis
2166;gangania
2167;manapia_borealis
2168;caucia
2169;autenia_australis
2170;eblania
2171;nagnatia_occidentalis
2172;voluntia_orientalis
2173;darinia_borealis
2174;robogdia_occidentalis
2175;venicnia_australis
2176;ivernia_borealis
2177;ivernia_australis
2178;usdia_orientalis
2179;velaboria_occidentalis
2180;velaboria_borealis
2181;velaboria_orientalis
2182;velaboria
2183;gangania_australis
2184;gangania_borealis
2185;gangania_orientalis
2186;brigantia_australis
2187;brigantia
2188;coriondia_australis
2189;coriondia
2190;manapia_orientalis
2191;manapia_occidentalis
2192;manapia_australis
2193;caucia_orientalis
2194;caucia_occidentalis
2195;isamnion
2196;eblania_occidentalis
2197;autenia_borealis
2198;autenia_orientalis
2199;autenia
2200;autenia_occidentalis
2201;nagnatia_australis
2202;nagnatia_orientalis
2203;venicnia_orientalis
2204;venicnia_borealis
2205;voluntia_occidentalis
2206;voluntia_borealis
2207;robogdia_orientalis
2208;darinia_australis
2209;sipia_occidentalis
2210;piktonion_akron
2211;ratiarum
2212;namnetum
2213;albanopolis
2214;diablintum
2215;foricum
2216;abricates
2217;modulus
2218;aregenua
2219;noviodunum
2220;esuvia_borealis
2221;esuvia_australis
2222;lexoviorum
2223;esta
2224;pictavia_borealis
2225;pictavia_australis
2226;becciacum
2227;vertavia
2228;pictonia
2229;novioregum_santonum
2230;mediolanum_santonum
2231;lamnum
2232;tannum
2233;noviomagus_aquitanum
2234;burgus
2235;akroterion
2236;burdigala
2237;losa
2238;segosa
2239;mosconnum
2240;lapurdum
2241;telonnum
2242;coequosa
2243;aquae_tarbellicae
2244;carasa
2245;stomatas
2246;iluro
2247;bene_harnum
2248;novum_oppidum
2249;tarba
2250;atura
2251;aquae_convenarum
2252;lugdunum_convenarum
2253;consoranni
2254;tarusco
2255;carcasso
2256;narbo
2257;ruscino
2258;usuerva
2259;baeterrae
2260;agatha
2261;luteva
2262;segodunum
2263;albiga
2264;parthos
2265;tolosa
2266;aquae_siccae
2267;elusio
2268;carantomagus
2269;divona
2270;aginnum
2271;lactora
2272;cossium
2273;eleusa
2274;saviniago
2275;elimberrum
2276;calagorris
2277;belsinum
2278;casinomagus
2279;sarnali
2280;marinavas
2281;ussubium
2282;vesunna
2283;augustoritum
2284;gergovia
2285;gabalum
2286;vellavorum
2287;corterate
2288;praemiacum
2289;lucaniacum
2290;iculisma
2291;sarrum
2292;pompegiaco
2293;excisum
2294;travectus
2295;ad_silanum
2296;condate_arvernorum
2297;cebennia
2298;brivas
2299;biliomagus
2300;aquae_segetae
2301;lugdunum
2302;seguslavorum
2303;octavus
2304;vienna
2305;allobrogia
2306;figlinae
2307;morginnum
2308;valentia_1
2309;batiana
2310;cerebelliaca
2311;alba_helviorum
2312;andusia
2313;sextantio
2314;nemausus
2315;briginnum
2316;staturnae
2317;ucetia
2318;rhodanousia
2319;arelatis
2320;arausio
2321;avennio
2322;carpentorate
2323;pisavi
2324;apta_iulia
2325;massalia
2326;decaniacum
2327;acuciago
2328;briva
2329;nonniacus
2330;userca
2331;gemilliacum
2332;negiacum
2333;canaviacum
2334;campaniacum
2335;marcelliago
2336;lissos
2337;argenta
2338;eustriacum
2339;uxellodunum
2340;tiniacum
2341;curisiacum
2342;ubiquum
2343;salviacum
2344;durotincum
2345;limonum
2346;argentomagus
2347;avaricum
2348;augustodunum
2349;vivicum
2350;cenabum
2351;brucironno
2352;iuliomagus
2353;autessiodurum
2354;andematunnum
2355;vesontio
2356;ludna
2357;brioratis
2358;lunna
2359;matisco
2360;cabillonum
2361;crucinae
2362;castrum_divionense
2363;pons_ariola
2364;rodumna
2365;pocrinnium
2366;allsincum
2367;decetia
2368;tincontium
2369;berberensis
2370;transalium
2371;aquae_calidae
2372;sitilia
2373;ricomagus
2374;arthona
2375;manatum
2376;aquae_neri
2377;derventum
2378;finis_secundus
2379;accitodunum
2380;cambonum
2381;mediolanicum
2382;idunum
2383;ferruciacum
2384;vosagum
2385;andecamulum
2386;ambiacum
2387;exidualum
2388;comodoliacus
2389;cassinomagum
2390;rauranum
2391;brigiosum
2392;aunnedonacum
2393;voglada
2394;caesarodunum
2395;briggogalus
2396;clinno
2397;vultaconum
2398;segora
2399;toarcius
2400;robrica
2401;noviliacus
2402;bricca
2403;salica
2404;sisciacum
2405;pontiniacum
2406;leprosum
2407;gabris
2408;biturigum
2409;ernodurum
2410;exolidunum
2411;segivomicus
2412;nogeomagus
2413;vicus_massava
2414;condate_avaricum
2415;intaranum
2416;brivodurum
2417;belca
2418;bandritum
2419;claudiomagus
2420;iciodoro
2421;cisomagus
2422;onia
2423;severiacus
2424;tasciaca
2425;blesum
2426;navicellis
2427;segobodium
2428;varcia
2429;tilena
2430;tornodurum
2431;vertillium
2432;cora_vicus
2433;benevellum
2434;cervidunum
2435;vidubia
2436;divionense
2437;sidoloucum
2438;bibracte
2439;aballo
2440;alesia
2441;autricum
2442;aulercorum
2443;rotomagus
2444;catalacus
2445;augustomagus
2446;caesaromagus
2447;iatinon
2448;agedincum_0
2449;augustobona
2450;durocatalaunum
2451;durocortorum
2452;seussonia
2453;tullum
2454;divodurum
2455;viriodunum
2456;labrinum
2457;dunense_castrum
2458;vindocinium
2459;vindinum
2460;carnutia_orientalis
2461;carnutia_occidentalis
2462;dorocas
2463;condate
2464;ebrovicia
2465;breviodurum
2466;uggate
2467;pentale
2468;caracotinum
2469;ritumagus
2470;galetia_occidentalis
2471;galetia_orientalis
2472;briva_isarae
2473;avalocum
2474;nemetodurum
2475;lutetia
2476;dortenco
2477;diodurum
2478;salioclita
2479;ad_fines_galliarum
2480;montargia
2481;mellodunum
2482;agedincum_1
2483;cala
2484;calagum
2485;riobe
2486;lucia
2487;senonia
2488;eburobriga
2489;artiaca
2490;malliacus
2491;mugilonia
2492;odomagus
2493;isara
2494;basillia
2495;tanomia
2496;caturicis
2497;nasium
2498;sauriciacum
2499;scarponna
2500;mare_tyrrenum
2501;fretum_siculum_0
2502;sinus_paestanus
2503;mare_tyrrhenum_0
2504;mare_tyrrhenum_1
2505;mare_tyrrhenum_2
2506;mare_tyrrhenum_3
2507;sinus_veneticus_0
2508;mare_superum_0
2509;mare_superum_1
2510;mare_ionium_0
2511;mare_ionium_1
2512;sinus_liburnus_0
2513;mare_ionium_2
2514;mare_ionium_3
2515;sinus_veneticus_1
2516;fretum_melitense_0
2517;fretum_siculum_1
2518;mare_ionium_4
2519;fretum_melitense_1
2520;fretum_siculum_2
2521;mare_tyrrhenum_4
2522;sinus_tarentinus
2523;mare_hibericum_0
2524;mare_balearium_0
2525;mare_hibericum_1
2526;sinus_liburnus_1
2527;mare_superum_2
2528;mare_superum_3
2529;mare_superum_4
2530;sinus_sipontinus
2531;mare_superum_5
2532;mare_superum_6
2533;fretum_hydruntis
2534;mare_superum_7
2535;mare_superum_8
2536;mare_superum_9
2537;mare_superum_10
2538;mare_superum_11
2539;mare_superum_12
2540;mare_superum_13
2541;mare_superum_14
2542;mare_superum_15
2543;uccrynyika
2544;mare_superum_16
2545;mare_superum_17
2546;mare_tyrrhenum_5
2547;mare_ligusticum_0
2548;sinus_genuensis
2549;mare_ligusticum_1
2550;mare_sardoum_0
2551;sinus_gallicus_0
2552;sinus_gallicus_1
2553;mare_internum_0
2554;mare_hibericum_2
2555;mare_hibericum_3
2556;mare_hibericum_4
2557;mare_hibericum_5
2558;mare_hibericum_6
2559;mare_hibericum_7
2560;mare_hibericum_8
2561;mare_hibericum_9
2562;mare_internum_1
2563;sinus_hipponensis
2564;sinus_uticensis
2565;fretum_siculum_3
2566;sinus_neapolitanus
2567;mare_libycum_0
2568;syrtis_minor
2569;mare_libycum_1
2570;mare_libycum_2
2571;syrtis_maior_0
2572;syrtis_maior_1
2573;syrtis_maior_2
2574;mare_aegyptium_0
2575;mare_aegyptium_1
2576;mare_aegyptium_2
2577;mare_aegyptium_3
2578;delta_nili_0
2579;delta_nili_1
2580;mare_phoenicium_0
2581;mare_phoenicium_1
2582;mare_phoenicium_2
2583;mare_phoenicium_3
2584;mare_phoenicium_4
2585;mare_cilicium_0
2586;mare_cilicium_1
2587;mare_lycium_0
2588;mare_lycium_1
2589;mare_lycium_2
2590;mare_icarium_0
2591;mare_lycium_3
2592;mare_carpathium
2593;mare_icarium_1
2594;mare_icarium_2
2595;mare_icarium_3
2596;mare_aegyptium_4
2597;mare_aegyptium_5
2598;mare_creticum_0
2599;mare_creticum_1
2600;mare_aegyptium_6
2601;mare_aegyptium_7
2602;mare_creticum_2
2603;sinus_argolicus
2604;sinus_saronicus
2605;fretum_carysteum
2606;mare_creticum_3
2607;mare_myrtoum_0
2608;mare_aegaeum_0
2609;mare_aegaeum_1
2610;mare_ionium_5
2611;mare_ionium_6
2612;mare_ionium_7
2613;mare_ionium_8
2614;fretum_artemisium
2615;sinus_thermaeus_0
2616;mare_thracum_0
2617;mare_aegaeum_2
2618;hellespontus
2619;mare_aegaeum_3
2620;mare_aegaeum_4
2621;mare_aegaeum_5
2622;mare_aegaeum_6
2623;propontis
2624;fretum_siculum_4
2625;fretum_siculum_5
2626;mare_libycum_3
2627;mare_libycum_4
2628;mare_libycum_5
2629;mare_libycum_6
2630;fretum_melitense_2
2631;mare_libycum_7
2632;mare_libycum_8
2633;mare_libycum_9
2634;mare_libycum_10
2635;mare_libycum_11
2636;mare_libycum_12
2637;mare_libycum_13
2638;mare_ionium_9
2639;mare_ionium_10
2640;mare_libycum_14
2641;mare_libycum_15
2642;mare_libycum_16
2643;syrtis_maior_3
2644;syrtis_maior_4
2645;mare_libycum_17
2646;mare_libycum_18
2647;mare_ionium_11
2648;mare_ionium_12
2649;mare_ionium_13
2650;mare_ionium_14
2651;mare_ionium_15
2652;mare_ionium_16
2653;mare_libycum_19
2654;mare_libycum_20
2655;mare_ionium_17
2656;mare_aegyptium_8
2657;mare_ionium_18
2658;mare_aegyptium_9
2659;mare_aegyptium_10
2660;mare_aegyptium_11
2661;mare_aegyptium_12
2662;mare_aegyptium_13
2663;mare_aegyptium_14
2664;mare_aegyptium_15
2665;mare_aegyptium_16
2666;mare_aegyptium_17
2667;mare_aegyptium_18
2668;mare_aegyptium_19
2669;mare_phoenicium_5
2670;mare_aegyptium_20
2671;mare_phoenicium_6
2672;mare_phoenicium_7
2673;mare_aegyptium_21
2674;mare_internum_2
2675;mare_aegyptium_22
2676;mare_aegyptium_23
2677;mare_phoenicium_8
2678;mare_lycium_4
2679;mare_phoenicium_9
2680;mare_cilicium_2
2681;mare_tyrrhenum_6
2682;mare_tyrrhenum_7
2683;mare_tyrrhenum_8
2684;mare_tyrrhenum_9
2685;mare_tyrrhenum_10
2686;mare_tyrrhenum_11
2687;mare_tyrrhenum_12
2688;mare_sardoum_1
2689;mare_tyrrhenum_13
2690;mare_sardoum_2
2691;mare_tyrrhenum_14
2692;mare_sardoum_3
2693;mare_tyrrhenum_15
2694;mare_ligusticum_2
2695;mare_ligusticum_3
2696;mare_ligusticum_4
2697;mare_tyrrhenum_16
2698;mare_tyrrhenum_17
2699;mare_tyrrhenum_18
2700;mare_tyrrhenum_19
2701;mare_internum_3
2702;mare_internum_4
2703;mare_sardoum_4
2704;mare_sardoum_5
2705;mare_internum_5
2706;mare_sardoum_6
2707;sinus_gallicus_2
2708;mare_sardoum_7
2709;mare_sardoum_8
2710;mare_sardoum_9
2711;mare_sardoum_10
2712;mare_sardoum_11
2713;mare_sardoum_12
2714;mare_sardoum_13
2715;mare_balearium_1
2716;mare_hibericum_10
2717;mare_sardoum_14
2718;mare_hibericum_11
2719;mare_balearium_2
2720;mare_sardoum_15
2721;mare_balearium_3
2722;mare_balearium_4
2723;mare_hibericum_12
2724;mare_hibericum_13
2725;mare_hibericum_14
2726;mare_hibericum_15
2727;mare_hibericum_16
2728;mare_hibericum_17
2729;mare_hibericum_18
2730;fretum_gaditanum
2731;pontus_euxinus_0
2732;pontus_euxinus_1
2733;pontus_euxinus_2
2734;pontus_euxinus_3
2735;pontus_euxinus_4
2736;pontus_euxinus_5
2737;pontus_euxinus_6
2738;pontus_euxinus_7
2739;pontus_euxinus_8
2740;pontus_euxinus_9
2741;pontus_euxinus_10
2742;pontus_euxinus_11
2743;pontus_euxinus_12
2744;pontus_euxinus_13
2745;pontus_euxinus_14
2746;pontus_euxinus_15
2747;pontus_euxinus_16
2748;bosporus_cimmerius
2749;palus_maeotica_0
2750;palus_maeotica_1
2751;palus_maeotica_2
2752;palus_maeotica_3
2753;palus_maeotica_4
2754;pontus_euxinus_17
2755;pontus_euxinus_18
2756;pontus_euxinus_19
2757;pontus_euxinus_20
2758;pontus_euxinus_21
2759;pontus_euxinus_22
2760;pontus_euxinus_23
2761;pontus_euxinus_24
2762;pontus_euxinus_25
2763;pontus_euxinus_26
2764;pontus_euxinus_27
2765;pontus_euxinus_28
2766;pontus_euxinus_29
2767;pontus_euxinus_30
2768;pontus_euxinus_31
2769;pontus_euxinus_32
2770;pontus_euxinus_33
2771;pontus_euxinus_34
2772;pontus_euxinus_35
2773;pontus_euxinus_36
2774;pontus_euxinus_37
2775;pontus_euxinus_38
2776;pontus_euxinus_39
2777;pontus_euxinus_40
2778;pontus_euxinus_41
2779;pontus_euxinus_42
2780;oceanus_atlanticus_0
2781;sinus_adenensis_0
2782;sinus_adenensis_1
2783;sinus_adenensis_2
2784;sinus_adenensis_3
2785;sinus_adenensis_4
2786;sinus_adenensis_5
2787;sinus_adenensis_6
2788;mare_erythraeum_0
2789;sinus_adenensis_7
2790;mare_erythraeum_1
2791;mare_erythraeum_2
2792;mare_erythraeum_3
2793;mare_erythraeum_4
2794;mare_erythraeum_5
2795;mare_erythraeum_6
2796;mare_erythraeum_7
2797;mare_erythraeum_8
2798;mare_erythraeum_9
2799;sinus_sachalites
2800;mare_erythraeum_10
2801;mare_erythraeum_11
2802;mare_erythraeum_12
2803;mare_erythraeum_13
2804;mare_erythraeum_14
2805;mare_erythraeum_15
2806;mare_erythraeum_16
2807;mare_erythraeum_17
2808;fretum_persarum
2809;sinus_persicus_0
2810;sinus_persicus_1
2811;sinus_persicus_2
2812;sinus_persicus_3
2813;sinus_persicus_4
2814;sinus_persicus_5
2815;sinus_persicus_6
2816;sinus_persicus_7
2817;sinus_persicus_8
2818;sinus_persicus_9
2819;sinus_persicus_10
2820;sinus_persicus_11
2821;sinus_persicus_12
2822;sinus_persicus_13
2823;mare_erythraeum_18
2824;mare_erythraeum_19
2825;mare_erythraeum_20
2826;mare_erythraeum_21
2827;mare_erythraeum_22
2828;mare_erythraeum_23
2829;mare_erythraeum_24
2830;mare_erythraeum_25
2831;mare_erythraeum_26
2832;mare_erythraeum_27
2833;mare_erythraeum_28
2834;mare_erythraeum_29
2835;mare_erythraeum_30
2836;mare_erythraeum_31
2837;mare_erythraeum_32
2838;mare_erythraeum_33
2839;mare_erythraeum_34
2840;mare_erythraeum_35
2841;mare_erythraeum_36
2842;mare_erythraeum_37
2843;mare_erythraeum_38
2844;mare_erythraeum_39
2845;mare_erythraeum_40
2846;mare_erythraeum_41
2847;mare_erythraeum_42
2848;mare_erythraeum_43
2849;mare_erythraeum_44
2850;mare_erythraeum_45
2851;mare_erythraeum_46
2852;mare_erythraeum_47
2853;mare_erythraeum_48
2854;rann_of_kutch_0
2855;rann_of_kutch_1
2856;gulf_of_kutch
2857;mare_erythraeum_49
2858;mare_erythraeum_50
2859;mare_erythraeum_51
2860;gulf_of_minnagara
2861;mare_erythraeum_52
2862;mare_erythraeum_53
2863;mare_erythraeum_54
2864;mare_erythraeum_55
2865;mare_erythraeum_56
2866;mare_erythraeum_57
2867;mare_erythraeum_58
2868;mare_erythraeum_59
2869;mare_erythraeum_60
2870;mare_erythraeum_61
2871;mare_erythraeum_62
2872;mare_erythraeum_63
2873;mare_erythraeum_64
2874;mare_erythraeum_65
2875;mare_erythraeum_66
2876;mare_erythraeum_67
2877;mare_erythraeum_68
2878;mare_erythraeum_69
2879;mare_erythraeum_70
2880;mare_erythraeum_71
2881;mare_erythraeum_72
2882;mare_erythraeum_73
2883;mare_erythraeum_74
2884;mare_erythraeum_75
2885;mare_erythraeum_76
2886;mare_erythraeum_77
2887;mare_erythraeum_78
2888;mare_erythraeum_79
2889;mare_erythraeum_80
2890;mare_erythraeum_81
2891;mare_erythraeum_82
2892;mare_erythraeum_83
2893;mare_erythraeum_84
2894;mare_erythraeum_85
2895;mare_erythraeum_86
2896;mare_erythraeum_87
2897;mare_erythraeum_88
2898;mare_erythraeum_89
2899;mare_erythraeum_90
2900;mare_erythraeum_91
2901;mare_erythraeum_92
2902;mare_erythraeum_93
2903;mare_erythraeum_94
2904;mare_erythraeum_95
2905;mare_erythraeum_96
2906;mare_erythraeum_97
2907;mare_erythraeum_98
2908;mare_erythraeum_99
2909;mare_erythraeum_100
2910;mare_erythraeum_101
2911;mare_erythraeum_102
2912;mare_erythraeum_103
2913;mare_erythraeum_104
2914;mare_erythraeum_105
2915;mare_erythraeum_106
2916;mare_erythraeum_107
2917;mare_erythraeum_108
2918;mare_erythraeum_109
2919;mare_erythraeum_110
2920;mare_erythraeum_111
2921;mare_erythraeum_112
2922;mare_erythraeum_113
2923;mare_erythraeum_114
2924;mare_erythraeum_115
2925;mare_erythraeum_116
2926;mare_erythraeum_117
2927;mare_erythraeum_118
2928;mare_erythraeum_119
2929;mare_erythraeum_120
2930;mare_erythraeum_121
2931;mare_erythraeum_122
2932;mare_erythraeum_123
2933;mare_erythraeum_124
2934;mare_erythraeum_125
2935;mare_erythraeum_126
2936;mare_erythraeum_127
2937;mare_erythraeum_128
2938;mare_erythraeum_129
2939;mare_erythraeum_130
2940;mare_erythraeum_131
2941;mare_erythraeum_132
2942;mare_erythraeum_133
2943;mare_erythraeum_134
2944;mare_erythraeum_135
2945;sinus_gangeticus_0
2946;sinus_gangeticus_1
2947;sinus_gangeticus_2
2948;sinus_gangeticus_3
2949;mare_erythraeum_136
2950;mare_erythraeum_137
2951;mare_erythraeum_138
2952;sinus_gangeticus_4
2953;sinus_gangeticus_5
2954;sinus_gangeticus_6
2955;sinus_gangeticus_7
2956;sinus_gangeticus_8
2957;sinus_gangeticus_9
2958;sinus_gangeticus_10
2959;sinus_gangeticus_11
2960;sinus_gangeticus_12
2961;sinus_gangeticus_13
2962;sinus_gangeticus_14
2963;sinus_gangeticus_15
2964;sinus_gangeticus_16
2965;sinus_gangeticus_17
2966;sinus_gangeticus_18
2967;sinus_gangeticus_19
2968;sinus_gangeticus_20
2969;sinus_gangeticus_21
2970;sinus_gangeticus_22
2971;sinus_gangeticus_23
2972;sinus_gangeticus_24
2973;sinus_gangeticus_25
2974;sinus_gangeticus_26
2975;sinus_gangeticus_27
2976;sinus_gangeticus_28
2977;sinus_gangeticus_29
2978;sinus_gangeticus_30
2979;sinus_gangeticus_31
2980;sinus_gangeticus_32
2981;sinus_gangeticus_33
2982;sinus_gangeticus_34
2983;sinus_gangeticus_35
2984;sinus_gangeticus_36
2985;sinus_gangeticus_37
2986;sinus_gangeticus_38
2987;sinus_gangeticus_39
2988;mare_hyrcanum_0
2989;mare_hyrcanum_1
2990;mare_hyrcanum_2
2991;mare_hyrcanum_3
2992;mare_hyrcanum_4
2993;mare_hyrcanum_5
2994;mare_hyrcanum_6
2995;mare_hyrcanum_7
2996;mare_hyrcanum_8
2997;mare_hyrcanum_9
2998;mare_hyrcanum_10
2999;mare_hyrcanum_11
3000;sermanicomago
3001;castrum_vabrense
3002;pannorum
3003;solicia
3004;mosa
3005;segeserra
3006;corobillium
3007;grannum
3008;tricassia
3009;larga
3010;valtudurum
3011;epamanduodurum
3012;rauracia
3013;magetobria
3014;portus_albucinus
3015;aquae_borbonis
3016;vicus_bodatius
3017;decem_pagi
3018;rubiacum
3019;argentovaria
3020;helvetum
3021;argentorate
3022;tarodunon
3023;brocomagus
3024;altitona
3025;aurelia_aquensis
3026;gesoriacum
3027;tarvenna
3028;castellum
3029;portus_itius
3030;ardellum
3031;teucera
3032;curmiliaca
3033;briga
3034;caletia_minor
3035;samarobriva
3036;lintomagus
3037;durocoregum
3038;nemetocenna
3039;estia
3040;minariacum
3041;turnacum
3042;bagacum
3043;viromanduorum
3044;sefulae
3045;camaracum
3046;hermoniacum
3047;duronum
3048;verbinum
3049;vungovicus
3050;mosomagus
3051;porricum
3052;saletio
3053;concordia
3054;tabernae
3055;lopodunum
3056;borbetomagus
3057;hessulum
3058;calcaria
3059;bravoniacum
3060;vindolanda
3061;tingis
3062;lixus
3063;thamusida
3064;arzeila
3065;frigidae
3066;occasum
3067;volubilis
3068;sala
3069;tocolosida
3070;banasa
3071;thamusida_australis
3072;aquae_dacicae
3073;gilda
3074;aelia
3075;viposcianae
3076;tremulae
3077;oppidum_novum
3078;ad_mercuri
3079;mons_semita
3080;rusaddir
3081;visum_montis
3082;mons_ambulatis
3083;lemnis
3084;syrorum
3085;tamuda
3086;siga
3087;pomaria
3088;albulae
3089;altava
3090;tepidae
3091;castra_puerorum
3092;portus_divinus
3093;regiae
3094;caputtasaccora
3095;portus_magnus
3096;tasaccora
3097;lucu
3098;aquae_sirenses
3099;ala_miliaria
3100;castra_nova
3101;quiza_xenitana
3102;mina
3103;breucorum
3104;cenavicum
3105;columnata
3106;arsennaria
3107;caudium_castra
3108;cartennae
3109;portus_magulus
3110;tingitanum
3111;cartili
3112;castra_germanorum
3113;gunugu
3114;oppidum_definum
3115;zucchabar
3116;iol
3117;sufasar
3118;icosium
3119;lambdia
3120;rusguniae
3121;rusuccuru
3122;rusippisir
3123;rusazus
3124;bida
3125;keletron
3126;saldae
3127;cinnaba_mons
3128;phruraesius_mons
3129;thanaramusa_castra
3130;rapidum
3131;auzia
3132;tatiliti
3133;zabi
3134;equizeto
3135;tubusuctu
3136;ausum
3137;bessemium
3138;unnamed_0
3139;vanisnesi
3140;ad_sava_municipium
3141;sertei
3142;aras
3143;lesbia
3144;muslubium
3145;choba
3146;satafis
3147;sitifis
3148;mopth
3149;cuicul
3150;igilgili
3151;macri
3152;thubunae
3153;mesarietta
